Thn,Bln,Tgl,31710101a,31710102a,31710601a,31710701a,31710702a,31720101a,31720102a,31720301a,31720401a,31720601a,31730201a,31730501a,31740101a,31740201a,31740401a,31740402a,31740601a,31740701a,31740901a,31740902a,31741001a,31750201a,31750802a,31751001a
2009,8,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,8,0,,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,,0,0,0,0
2009,8,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,11,0,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,12,0,,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,13,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,14,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5.2,0
2009,8,16,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,17,0,,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,,0,0,8888,0
2009,8,18,0,,0,2,12,0,0,0,0,0,0,28,0,0,4,36.8,26.5,3.8,0,,0,0,0,0
2009,8,19,0,,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,,0,0,0,0
2009,8,20,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,21,0,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,22,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,23,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,24,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,25,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,26,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,27,0,,0,0,0,0,0,0,0,0,4,8888,0,0,0,0,0,0,0,,0,0,5,0
2009,8,28,5,,1,3,14,0,0,8,13,10,0,8888,8.5,15.5,12,77.3,17.5,13,25,,15,24,0,5
2009,8,29,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,8,31,0,,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,1,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,130.9,0.1
2009,9,2,5,,0,3,18,2,0,32,0,38,0,8888,37,20,13.5,8.8,2,4,18,,13,13.4,0,40
2009,9,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8888,0
2009,9,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,11,0,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0
2009,9,12,0,,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,13,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,14,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,16,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,17,0,,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,1,0,0,0
2009,9,18,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,19,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,20,0,,0,0,0,0,0,0,0,0,0,0,0,0,29.5,15.3,25,0,18,,1,3,0,3
2009,9,21,0,,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0
2009,9,22,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,23,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,24,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,25,0,,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,,1,0,95,0
2009,9,26,0,,17,5,5,2,0,23,45,34,0,3.8,14,7,30,0,0,10,9,,53,60,0,20
2009,9,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,28,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,29,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,9,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,10,1,0,,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,16,,5,0,0,7
2009,10,2,0,,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,0,0,0,0
2009,10,3,0,,0,1,0,0,0,0,0,0,24,8888,0,0,5.5,38.5,32.5,3,53,,54,0,0,0
2009,10,4,0,,0,5,0,0,0,0,0,0,0,48,8,0,4.5,42.2,65,42,35,,28,0,15.2,5
2009,10,5,0,,8,7,5,0,0,4,8.5,0,6.5,1.9,2,0,75,60.4,0,19,20,,8,36,6,27
2009,10,6,0,,9,8,8,3,0,7,1.5,0,9.5,20,0,0,0.5,53.2,62.2,0,90,,53,0,8888,15
2009,10,7,0,,12,0,0,8,0,0,0,48,1,9.5,0,0,0,0,8.7,21,2,,0,25,1.2,4
2009,10,8,1,,1,4,4,0,0,0,0,0,0,0.8,2,2,5,4.9,20,0,30,,0,1,0,5
2009,10,9,0,,0,0,0,1,0,0,0,0,0,0.3,0,0,26.5,23.9,4.4,0,1,,0,0,0,0
2009,10,10,0,,0,0,0,0,0,0,0,0,1,8888,0,0,0,0,0,0,0,,0,0,20.1,0
2009,10,11,0,,6,2,0,0,7,0,0,0,0,0.6,1,7,0,0,0,8,0,,1,0,0,8
2009,10,12,0,,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,10,13,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,,0,0,13.5,0
2009,10,14,0,,0,0,0,0,3,0,0,0,0,0,0,0,7.5,0,0,5,0,,0,0,0,0
2009,10,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,0,0,0
2009,10,16,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,10,17,0,,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,,0,0,8,0
2009,10,18,44,,1,25,26,15,0,17,0,22,0,3.4,47,37,22.5,53.2,8.6,7,30,,12,2,0,2
2009,10,19,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0
2009,10,20,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,10,21,0,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,10,22,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,10,23,0,,3,3,2,0,0,0,0,0,0,8888,0,0,14.5,53.8,54.5,50,84,,64,0,0,0
2009,10,24,0,,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,10,25,0,,21,0,0,0,2,0,0,8,0,0,0,0,0,0,29,3,32,,25,2,0,0
2009,10,26,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,10,27,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,12,,18,0,0,0
2009,10,28,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,53,,31,0,0,0
2009,10,29,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,0,0,0
2009,10,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,10,31,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,11,1,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,10,0,0,0
2009,11,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,11,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,11,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,11,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,11,6,0,,0,0,0,0,0,0,0,0,5.5,0,0,0,2,0,0,0,0,,0,0,8888,0
2009,11,7,0,,10,8,7,0,0,0,0,0,0,7.5,17,1,0,21.2,19.4,28,1,,0,9,0,0
2009,11,8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,11,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0
2009,11,10,0,,0,0,0,0,0,0,0,0,9.5,3,0,0,0,0,0,0,0,,2,0,8.2,0
2009,11,11,14,,13,8,0,2,7,16,86,48,1.5,9.2,36,10,8.5,40.3,22.4,15,23,,18,4,23.1,11
2009,11,12,3,,0,0,10,4,32,87,17,15,45,0.4,6.6,12,46,53.4,39.2,38,0,,22,3,3.8,38
2009,11,13,99,,0,61,0,16,0,29,9,27,35,69.7,62,35,9,0,4,41,5,,3,12,82.1,0
2009,11,14,85,,46,60,43,2,3,47,44,63,0,33.9,80,55,47,60.5,112.6,48,27,,83,67,0,40
2009,11,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,11,16,0,,3,0,0,0,0,0,0,0,33.5,0.3,0,0,0,0,0,0,3,,53,0,13.8,0
2009,11,17,25,,33,57,58,3,0,3,0,15,0.5,50.1,87,56,3.5,4.3,2.5,62,7,,11,0,33,3
2009,11,18,6,,43,23,14,3,0,0,0,8,0,7.3,9,12,11,13.7,9,2,0,,5,3,5.2,4
2009,11,19,0,,0,0,0,0,0,0,0.5,0,24.5,0.7,0,3.5,2,0,3.4,0,0,,0,0,12,4
2009,11,20,0,,0,0,13,2,0,3,2,4,0,14.2,17,28,64.5,40.2,0,0,34,,15,12,0,35
2009,11,21,0,,0,0,0,0,5,0,8888,0,0.5,0,0,0,0,44.3,0,0,0,,0,0,2,0
2009,11,22,0,,0,1,0,2,0,0,0.5,0,0,8888,0,0,1.5,13.7,0,0,6,,2,0,1,0
2009,11,23,0,,0,1,0,3,0,0,0,0,0,0.1,0,3,2,5.2,2,4,1,,9,0,0,6
2009,11,24,0,,0,0,0,0,0,0,0,0,4,8888,0,0,0,0,0,0,0,,0,0,16.7,0
2009,11,25,0,,2,3,5,1,2,11,13.5,5,22,2.8,11,9,19,0,0.6,28,13,,28,13,20,2.5
2009,11,26,10,,25,2,9,3,0,11,26,8,12,39.8,7,11,7,10.3,1,23,1,,18,9,7,2
2009,11,27,0,,11,19,16,31,0,0,4.5,0,0,6.5,14,0,15.5,0,1.2,6,3,,11,0,0,0
2009,11,28,0,,0,0,0,0,0,0,8888,0,0,0,0,0,0,40.2,0,0,0,,0,0,8888,0
2009,11,29,0,,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,,0,11,4.4,15
2009,11,30,4,,0,2,2,17,0,42,18.5,13,2,0.2,4,3,2,45.4,0,0,1,,13,9,30.6,7
2009,12,1,1.5,,0,3,0,2,3,9,34,19,0,0.1,18,4.5,40.5,24.8,1,7,37,,24,54,53,89
2009,12,2,0,,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,3,3,,0,2,0,15
2009,12,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,,0,0,0,4
2009,12,4,0,,0,0,0,0,0,0,0,0,6,0,0,0,0,15.2,0,0,0,,0,0,20.4,0
2009,12,5,0,,0,26,23,1,0,0,0,0,2.5,15.6,19,21,14.5,6.6,0,20,20,,39,5,8888,10
2009,12,6,0,,0,27,22,0,0,0,0,0,10,68.7,30,23,1.5,6.8,0,56,9,,3,7,36,1.5
2009,12,7,0,,0,0,0,0,0,0,8.5,0,0,8888,0,0,29,40.3,37,16,0,,5,3,0,0
2009,12,8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,0,0,0,0
2009,12,9,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,5,0,50.1,0
2009,12,10,0,,0,10,0,6,0,0,0,0,0,0,0,0,19.5,30.2,25,50,3,,0,0,6.4,0
2009,12,11,0,,0,0,0,0,7,0,0,0,0,0,0,0,0,48.1,0,2,0,,0,0,0,0
2009,12,12,0,,0,0,0,0.8,32,0,0,0.8,0,0,0,0,0,0,0,0,0,,0.6,0,16.1,0
2009,12,13,2,,0,7,2,0,0,0,0,11,0,0,4,0,19.5,0,0,2,6,,0,11,0,20
2009,12,14,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,20.3,0,0,0,,0,0,1.1,0
2009,12,15,0,,0,0,0,0,0,45,45,25,0,0,0,0,10,23.4,0,0,41,,0,0,8888,0
2009,12,16,0,,0,0,0,0,0,2,3.5,0,0,8888,0,0,0,0,0,0,0,,0,2,0,0
2009,12,17,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,,0,0,0,0
2009,12,18,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,0,0,0,,0,0,0,0
2009,12,19,12,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,12,20,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2009,12,21,0,,0,0,0,0,5,0,0,0,9,0.7,0,0,0,23.6,0,0,0,,0,0,42,0
2009,12,22,0,,0,0,0,28,0,0,5,0,29.5,0.1,0,0,6,18.1,9,0,3,,1,0,17,0
2009,12,23,0,,25,45,46,10,0,39,27,34.5,0,32.1,39,55,18,33.4,19,40,30,,26,22,0,12
2009,12,24,0,,0,0,0,0,0,0,6,0,27,0,0,0,0,0,0,2,0,,0,0,0,0
2009,12,25,0,,0,0,0,0,2,0,26,0,0,2.8,0,0,0,0,0,5,0,,0,0,0,0
2009,12,26,0,,5,11,14,4,0,0,7,4,0,8888,0,6,0,0,0,10,0,,0,0,1.2,12
2009,12,27,0,,0,1,0,0,0,0,8888,0,23,0.8,2,0,3.5,16.4,0,2,6,,1,2,6.2,0
2009,12,28,0,,6,7,6,24,0,13,48,42,17,4.4,26,10,2.5,0,0,2,12,,31,5,24,8
2009,12,29,21,,1,28,41,6,0,0,0.8,9,0,5.2,17,35,9.5,4.3,1,20,3,,2,30,20.8,12
2009,12,30,0,,0,0,0,0,0,0,0,1,2.5,8888,0,0,0.5,0,0,0,4,,15,6,8888,2
2009,12,31,0,,0,2,2,0,0,0,0,0,0,3.2,0,0,1,0,0,2,6,,2,4,8888,0
2010,1,1,0,0,0,0,0,0,3,0,40,0,0,0,0,0,0,0,0,3,0,,0,3,8888,0
2010,1,2,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,20.2,0,0,0,,0,0,34.9,0
2010,1,3,0,5,0,3,4,20,0,17,23,0,0,8888,6,6,3.5,31.4,0,8,5,,2,8,0,0
2010,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8888,0
2010,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,6,2,86.4,16
2010,1,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,26.4,0,0,0,,0,0,48.4,0
2010,1,8,12,10,36,9,19,59,0,0,0,0,0,7.2,42,39,43.5,41.2,0,23,1,,0,0,46.1,0
2010,1,9,2,0,11,1,5,2,0,9,0,0,38,12.6,6,13,28.5,20.7,68,3,2,,1,3,0,17
2010,1,10,30.3,35,20,40,39,10,0,59,90.5,40,0,5.2,51,31,31.5,46.4,33,35,12,,25,39,0,34
2010,1,11,0,0,0,0,0,0,7,0,0,0,19,30.8,0,0,0,4.2,0,0,0,,0,0,2.5,2
2010,1,12,0,0,4,5,5,0,32,5.5,0.5,0,0,10.2,9,5,2,30.1,1,3,0,,0,13,1,0
2010,1,13,0,0,6,0,2,5,0,0,8888,1,4.5,1.8,2,2,2.5,33.4,2,1,0,,2,5,5,0
2010,1,14,6,6,18,7,7.5,19,3,10,30,11,10,7.8,8,7.5,7,42.3,13.6,10,14,,10,4,61.1,18
2010,1,15,12,12,28,21,21,32,0,64,50,25,8,9.4,32,27,38,19.1,42.2,31,13,,20,36,1.2,35
2010,1,16,1,2,6,5,5,25,0,25,42,15,22,4.4,4.5,4,1,22.2,2.5,6,2,,1,5,3.4,0
2010,1,17,40,24,6,7,14,45,0,34,50,19,20.5,23.9,10,15,3.5,30.1,4,9,2,,1,17,9.3,0
2010,1,18,0,23,15,15,15,74,0,93,85,67,56,12.1,14,15,3.5,26.2,3.7,11,1,,8,35,32,14
2010,1,19,74,53,52,34,29,50,0,66,61,61,1.5,53,34,32,15.5,15.5,11,31,19,,8,34,5,50
2010,1,20,4.5,4,3,2,4,0,0,7,1,8,0,2.4,4,4,5,18.1,4.5,5,10,,27,22,4.1,0
2010,1,21,0,0,0,2,3,0,5,9,11.5,3,31,2.7,0,2,24.5,14.3,9.7,18,24,,16,3,13,30
2010,1,22,21,28,0,12,11.5,40,0,105,77,65,0,34.8,12.5,9.5,9,17.1,0,13,1,,1,25,1,10
2010,1,23,0,0,17,0,0,0,0,0,0,0,3,0.8,3,0,3,23.4,11.6,7,0,,6,0,1.4,10
2010,1,24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,28.1,0,0,0,,0,14,0,0
2010,1,25,0,0,0,0,0,0,2,0,0,0,4,0.6,0,0,0.5,0,13.2,0,10,,0,0,13,0
2010,1,26,30,6,15,5,0,45,0,12,26.5,57,6,13.8,7,6,1,30.4,8.1,2,8,,10,39,8888,8
2010,1,27,2.5,8,0,0,1,0,0,37,28,33,0,1.7,0,1,0,41.1,7.5,2,0,,0,8,10,0
2010,1,28,0,0,0,0,1,0,0,4,1,0,0,8888,4,4,13,19.3,0,4,4,,1,4,0,5
2010,1,29,0,0,0,0,0,0,0,0,0,0,2,8888,0,0,0.5,22.6,0,0,0,,0,0,5,47
2010,1,30,0,4,0,0,0,0,0,3,2,0,7.5,0,5,2,1,26.7,21,3,41,,1,39,19.6,20
2010,1,31,13,52,16,12,18,5,0,30,43.5,25,3.5,24,29,29,35,44.1,11,29,16,,10,19,8888,58
2010,2,1,10,6,0,0,0,19,3,0,37,9,35,29.3,0,0,0,34.6,0,1,0,,0,2,9999,0
2010,2,2,0,32,7,7,7,1,0,0,5.5,21,0,22,6,0,26,28.2,56,4,0,,0,50,9999,16
2010,2,3,0,0,0,0,0,0,0,30,0.5,6,1,0,0,0,0,17,0,0,0,,23,10,9999,0
2010,2,4,1,3,21,0,1,11,0,0,65,28,25,8888,6,3,0.5,42,0,0,0,,0,2,9999,5
2010,2,5,0,22,0,1,0,0,0,5,5,0,0,7.5,0,0,7.5,30,2.7,4,7,,0,0,9999,0
2010,2,6,7,0,0,6,8,0,0,6.5,16,0,4.5,12.8,31,2,1.5,18,0,9,15,,9,5,9999,0
2010,2,7,2,8,9,0,5,8,0,31,0,18,0,13.6,8,4,16.5,16.3,0,20,20,,30,5,9999,12
2010,2,8,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1.5,19.4,2.2,1,15,,6,5,9999,0
2010,2,9,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,8,22.2,0,0,6,,0,0,9999,0
2010,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,26.4,0,0,,9,0,9999,0
2010,2,11,0,32,7,7,7,1,7,0,0,21,0,0,6,0,0,0,0,0,0,,0,50,9999,16
2010,2,12,0,0,0,0,0,0,32,0,8888,0,12,0,0,0,0,26.4,0,0,0,,1,0,9999,0
2010,2,13,20,12,3,37,31,56,0,84,1,9,36.5,8888,70,36,0,32.1,14.1,1,0,,0,3,9999,0
2010,2,14,63,34,12,22,19,45,3,0,79.5,37,1,50,55,31,59.5,21.7,20.4,19,11,,10,36,9999,8
2010,2,15,1,3,2,1,4,2,0,0,0,0,10,12.1,1,1,1,17.2,3,1,6,,2.5,3,9999,40
2010,2,16,0,12,0,20,16,0,0,0,0,0,8,5.2,0,17,25,24.6,0,17,3,,9,0,9999,30
2010,2,17,13,10,35,45,33,0,0,0,0,0,0,26.7,48,28,13,14.5,0,37,2,,8,14,9999,49
2010,2,18,0,0,0,0,0,0,0,92,8888,0,55,44.1,0,0,0,0,6.6,1,6,,0,0,9999,0
2010,2,19,61,52,50,49,45,47,0,4,84,57,3,29,30,50,80.5,40.7,62.3,78,125,,52,35,9999,72
2010,2,20,0,5,2,3,3,3,0,70,2.5,5,54,3.1,3,4,4.5,32.1,4.2,3,23,,8,3,9999,23
2010,2,21,7.5,51,30,5,3,25,5,57,21.5,90,4.5,38,2,0,12.5,12.3,6.5,6,25,,20,25,9999,0
2010,2,22,0,7,8,12,14,0,0,0,51,8,7.5,23,14,7,9,7.5,3,9,2,,0,3,9999,0
2010,2,23,10,10,5,35,59,7,0,1,41,0,0,8888,70,48,0,9.1,0,14,0,,0,1,9999,0
2010,2,24,0,0,0,0,0,0,0,6,31,0,5,8888,2,0,4.5,55.4,0,1,2,,8,1,9999,1
2010,2,25,9,7,5,0,4,4,2,0,0,10,0,8888,13,9,3.5,43.2,0,3,0,,0,11,9999,40
2010,2,26,0,0,2,5,7,4,0,0,0,0,0,0.8,14,6,35.5,32.1,0,25,30,,21,11,9999,35
2010,2,27,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,41.2,0,0,11,,39,0,9999,0
2010,2,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.5,0,45,,0,0,9999,0
2010,3,1,0,3,0,5,4,1,3,0,9,2,1,8888,11,4,4.5,60.4,60.8,7,65,,38,0,26.8,0
2010,3,2,68.5,2,0,31,46,0,0,44,0,30,0,1.2,54,49,37.5,28.1,15,19,12,,4,3,0,18
2010,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,30.2,5,0,11,,28,0,0,0
2010,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,0,0,3,,75,0,8888,0
2010,3,5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15.3,16,0,15,,4,0,8.2,8
2010,3,6,60,15,0,25,25,0,0,25,0,30,0,20,55,36,0,0,0,2,0,,0,10,8888,0
2010,3,7,0,0,2,0,0.5,0,0,0,0,0,0,0,0,0,33,7.4,58.7,0,63,,26,0,0,30
2010,3,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,0,0,7,15
2010,3,9,0,8,13,25,16,37,0,0,0,0,0,8888,2.5,13,46.5,40.9,10.5,30,63,,23,3,8888,4
2010,3,10,0,4,2,0,0,0,0,0,0,0,4,8888,0,0,0.5,6,17,0,5,,21,0,8888,20
2010,3,11,14,6,13,5,4,14,7,0,34,0,1,16.7,6,4,4,4.3,4,3,4,,7,3,5.8,11
2010,3,12,14,5,13,5,4,14,32,0,58,0,2,15.5,6,4,4.5,0,5.2,1,4,,7,3,8888,11
2010,3,13,0,4,0,24,12,0,0,0,0,0,0,4,0,9,0,8,0,1,0,,0,3,0,0
2010,3,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,,0,0,0,0
2010,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,,5,0,21,0
2010,3,16,4,0,0,3,2,0,0,0,4.5,0,0.5,8888,1,0,12,0,2,4,25,,2,0,11.3,55
2010,3,17,3.5,3,18,0,0,0,0,1,0,0,0,8888,0,0,3,7,3,0,10,,41,20,0,0
2010,3,18,3,0,3,0,0,0,0,0,0,45,0,0,1,0,4,9,0,0,0,,0,12,0,0
2010,3,19,0,0,3,1,2,0,0,0,0,0,0,0,4,11,0,0,0,1,1,,2,0,0,0
2010,3,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,,0,0,12.1,0
2010,3,21,12.5,12,9,0,1,0,5,0,0,0,0,1.2,21,2,36,4,15.5,0,1,,2,3,8888,0
2010,3,22,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,16,12,6,0,18,,12,0,0,2
2010,3,23,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,7,0,0,0,,0,0,31.7,0
2010,3,24,0,6,0.5,1,0,0,0,0,0,0,0,18,1,0,7,10,12,15,6.5,,6,0,2.1,12
2010,3,25,0,0,0,0,0,0,2,0,0,0,5.5,0,0,0,2.5,3,0,0,1,,9,0,1,21
2010,3,26,49,8,0,7,9,0,0,59,5.5,12,0,0.2,12,18,31,11,0,7,1,,0,30,0,19
2010,3,27,0,0,0,0,0,0,0,0,0,0,6,8888,0,0,0,9,0,1,0,,0,0,8888,0
2010,3,28,5,8,5,5,5,2,0,0,8888,0,13.5,3.8,12,5,18.5,14,1,12,0,,0,7,0,0
2010,3,29,27,21,0.5,8,6,10,0,19,8888,15,11,4,0,0,0,0,0,1,0,,0,0,6,0
2010,3,30,9,13,15,7,6,4,0,0,51,3,3,10,0,7,2,5,1.2,5,8,,17,3,3,45
2010,3,31,37,5,3,3,5,13,0,9,0,7,0,1.5,2,4.5,18.5,18,0,8,1,,8,24,15.2,0
2010,4,1,0,0,0,0,0,0,3,0,0,0,0,8888,0,0,33,38.3,0,0,1,,0,0,15,55
2010,4,2,0,0,0,0,0,0,0,0,8888,0,8,0,0,0,0,15.1,0,0,0,,0,0,10.8,21
2010,4,3,17.5,10,2,4,8,0,0,7,3.5,7,0,9,12,8,8,0,0,5,5,,0,4,0,0
2010,4,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,20.6,0,0,,0,0,7,0
